cellfinder_index,cf_x_um,cf_y_um,cf_z_um,nearest_pipeline_index,pipeline_x_um,pipeline_y_um,pipeline_z_um,nearest_distance_um,mutual_match,matched_within_10um,distance_group
1001,3396.532,1917.64,24.0,1483,3302.156,1923.664,12.0,95.3264,False,False,over_20um
1002,3487.896,1917.64,24.0,1493,3530.064,2006.996,12.0,99.5321,False,False,over_20um
1003,4027.044,1917.64,24.0,2614,4120.416,1965.832,18.0,105.2464,False,False,over_20um
1004,3654.56,1925.672,24.0,2613,3606.368,1953.784,18.0,56.1138,False,False,over_20um
1005,3662.592,1926.676,24.0,6202,3710.784,1927.68,30.0,48.5744,False,False,over_20um
1006,4034.072,1935.712,24.0,2614,4120.416,1965.832,18.0,91.6433,False,False,over_20um
1007,3666.608,1937.72,24.0,6202,3710.784,1927.68,30.0,45.6981,False,False,over_20um
1008,3395.528,1938.724,24.0,1483,3302.156,1923.664,12.0,95.3369,False,False,over_20um
1009,3679.66,1945.752,30.0,6202,3710.784,1927.68,30.0,35.9903,False,False,over_20um
1010,4085.276,1949.768,24.0,2614,4120.416,1965.832,18.0,39.1008,False,False,over_20um
1011,3975.84,1963.824,24.0,3793,3937.688,2012.016,18.0,61.7579,False,False,over_20um
1012,4061.18,1973.864,24.0,3791,4104.352,2010.008,24.0,56.3046,False,False,over_20um
1013,2995.936,1973.864,24.0,31,2952.764,2001.976,6.0,54.572,False,False,over_20um
1014,3972.828,1975.872,24.0,3793,3937.688,2012.016,18.0,50.7662,False,False,over_20um
1015,3390.508,1983.904,24.0,1483,3302.156,1923.664,12.0,107.6055,False,False,over_20um
1016,4072.224,2012.016,30.0,3791,4104.352,2010.008,24.0,32.7451,False,False,over_20um
1017,4043.108,2021.052,30.0,8015,4009.976,2064.224,36.0,54.7499,False,False,over_20um
1018,3349.344,2024.064,24.0,3818,3362.396,2109.404,18.0,86.5406,False,False,over_20um
1019,3365.408,2031.092,24.0,3818,3362.396,2109.404,18.0,78.5992,False,False,over_20um
1020,3409.584,2041.132,24.0,41,3442.716,2095.348,0.0,67.9198,False,False,over_20um
1021,3996.924,2043.14,24.0,8015,4009.976,2064.224,36.0,27.548,False,False,over_20um
1022,4042.104,2048.16,30.0,8015,4009.976,2064.224,36.0,36.4179,False,False,over_20um
1023,4080.256,2054.184,24.0,38,4082.264,2068.24,6.0,22.926,False,False,over_20um
1024,3429.664,2074.264,24.0,41,3442.716,2095.348,0.0,34.5093,False,False,over_20um
1025,3806.164,2085.308,24.0,1510,3792.108,2086.312,12.0,18.5089,True,False,10-20um
1026,4032.064,2088.32,30.0,8015,4009.976,2064.224,36.0,33.234,False,False,over_20um
1027,3430.668,2087.316,30.0,41,3442.716,2095.348,0.0,33.3117,False,False,over_20um
1028,3294.124,2087.316,24.0,6239,3260.992,2140.528,36.0,63.822,False,False,over_20um
1029,4088.288,2092.336,30.0,38,4082.264,2068.24,6.0,34.5385,False,False,over_20um
1030,3324.244,2093.34,36.0,3818,3362.396,2109.404,18.0,45.1401,False,False,over_20um
1031,4049.132,2102.376,30.0,6240,4030.056,2142.536,36.0,44.8633,False,False,over_20um
1032,3361.392,2109.404,24.0,3818,3362.396,2109.404,18.0,6.0834,True,True,6-10um
1033,3376.452,2114.424,30.0,3818,3362.396,2109.404,18.0,19.1513,False,False,10-20um
1034,3761.988,2113.42,36.0,5059,3784.076,2114.424,30.0,22.9104,True,False,over_20um
1035,3376.452,2128.48,24.0,3818,3362.396,2109.404,18.0,24.4431,False,False,over_20um
1036,3393.52,2134.504,30.0,3818,3362.396,2109.404,18.0,41.7458,False,False,over_20um
1037,3381.472,2141.532,30.0,3818,3362.396,2109.404,18.0,39.2441,False,False,over_20um
1038,4180.656,2159.604,30.0,6236,4179.652,2139.524,36.0,20.9813,True,False,over_20um
1039,3394.524,2165.628,30.0,3844,3399.544,2202.776,24.0,37.9628,False,False,over_20um
1040,3359.384,2168.64,24.0,63,3350.348,2160.608,0.0,26.8731,False,False,over_20um
1041,3408.58,2178.68,24.0,3844,3399.544,2202.776,24.0,25.7345,False,False,over_20um
1042,3620.424,2176.672,36.0,5072,3621.428,2160.608,24.0,20.0764,True,False,over_20um
1043,3370.428,2215.828,30.0,3844,3399.544,2202.776,24.0,32.4668,False,False,over_20um
1044,3604.36,2215.828,30.0,1536,3594.32,2210.808,18.0,16.4317,True,False,10-20um
1045,3724.84,2228.88,30.0,1543,3719.82,2245.948,12.0,25.3084,False,False,over_20um
1046,4076.24,2250.968,30.0,102,4007.968,2245.948,6.0,72.5415,False,False,over_20um
1047,3588.296,2263.016,24.0,1551,3586.288,2271.048,12.0,14.5789,True,False,10-20um
1048,3362.396,2268.036,24.0,129,3402.556,2284.1,0.0,49.4659,False,False,over_20um
1049,4071.22,2269.04,24.0,6275,4032.064,2309.2,36.0,57.3587,False,False,over_20um
1050,10456.66,2271.048,24.0,108,10453.648,2263.016,6.0,19.9395,False,False,10-20um
1051,3847.328,2277.072,24.0,2674,3838.292,2290.124,24.0,15.8746,True,False,10-20um
1052,4089.292,2282.092,36.0,6275,4032.064,2309.2,36.0,63.3237,False,False,over_20um
1053,3418.62,2309.2,30.0,129,3402.556,2284.1,0.0,42.2855,False,False,over_20um
1054,3877.448,2314.22,30.0,5112,3876.444,2330.284,30.0,16.0953,True,False,10-20um
1055,3574.24,2322.252,36.0,5114,3567.212,2337.312,30.0,17.6691,True,False,10-20um
1056,3459.784,2328.276,30.0,6279,3488.9,2321.248,30.0,29.9522,False,False,over_20um
1057,3427.656,2329.28,24.0,129,3402.556,2284.1,0.0,56.9846,False,False,over_20um
1058,4031.06,2361.408,24.0,6275,4032.064,2309.2,36.0,53.5788,False,False,over_20um
1059,3720.824,2361.408,24.0,6284,3716.808,2346.348,30.0,16.7013,True,False,10-20um
1060,3448.74,2365.424,30.0,6286,3492.916,2349.36,36.0,47.3875,False,False,over_20um
1061,3456.772,2382.492,24.0,1582,3444.724,2414.62,12.0,36.3506,False,False,over_20um
1062,3416.612,2401.568,30.0,1582,3444.724,2414.62,12.0,35.8419,False,False,over_20um
1063,3839.296,2398.556,24.0,2701,3839.296,2381.488,18.0,18.0919,True,False,10-20um
1064,3498.94,2401.568,24.0,6305,3501.952,2413.616,36.0,17.2692,False,False,10-20um
1065,3371.432,2415.624,24.0,3909,3371.432,2416.628,24.0,1.004,True,True,0-3um
1066,3443.72,2416.628,30.0,1582,3444.724,2414.62,12.0,18.1395,True,False,10-20um
1067,3684.68,2429.68,24.0,3911,3697.732,2425.664,24.0,13.6559,True,False,10-20um
1068,3852.348,2442.732,24.0,2719,3828.252,2445.744,12.0,27.0867,False,False,over_20um
1069,3428.66,2450.764,30.0,6319,3431.672,2457.792,36.0,9.7193,True,True,6-10um
1070,3395.528,2462.812,30.0,6319,3431.672,2457.792,36.0,36.9809,False,False,over_20um
1071,3446.732,2486.908,36.0,5140,3464.804,2463.816,30.0,29.9305,False,False,over_20um
1072,3611.388,2492.932,30.0,6328,3608.376,2493.936,36.0,6.7882,True,True,6-10um
1073,3448.74,2507.992,24.0,5140,3464.804,2463.816,30.0,47.3875,False,False,over_20um
1074,3456.772,2533.092,30.0,5148,3507.976,2504.98,30.0,58.4135,False,False,over_20um
1075,3424.644,2548.152,30.0,6337,3394.524,2602.368,30.0,62.0209,False,False,over_20um
1076,3661.588,2583.292,30.0,1624,3670.624,2573.252,6.0,27.54,False,False,over_20um
1077,4089.292,2595.34,30.0,1635,4118.408,2602.368,12.0,34.9447,False,False,over_20um
1078,3452.756,2614.416,30.0,1639,3489.904,2610.4,6.0,44.4084,False,False,over_20um
1079,3765.0,2611.404,30.0,2750,3737.892,2574.256,18.0,47.527,False,False,over_20um
1080,3418.62,2611.404,24.0,6337,3394.524,2602.368,30.0,26.4247,False,False,over_20um
1081,3700.744,2629.476,24.0,291,3686.688,2610.4,6.0,29.7568,False,False,over_20um
1082,3926.644,2631.484,24.0,309,3894.516,2661.604,0.0,50.154,False,False,over_20um
1083,3970.82,2639.516,24.0,301,3990.9,2646.544,12.0,24.4254,False,False,over_20um
1084,3441.712,2640.52,24.0,1639,3489.904,2610.4,6.0,59.6128,False,False,over_20um
1085,3807.168,2648.552,24.0,3940,3785.08,2561.204,18.0,90.297,False,False,over_20um
1086,4036.08,2648.552,24.0,3948,4034.072,2619.436,24.0,29.1852,False,False,over_20um
1087,3741.908,2661.604,30.0,291,3686.688,2610.4,6.0,79.0386,False,False,over_20um
1088,3811.184,2664.616,24.0,327,3782.068,2739.916,0.0,84.2249,False,False,over_20um
1089,3492.916,2695.74,30.0,6342,3507.976,2643.532,36.0,54.667,False,False,over_20um
1090,3464.804,2702.768,24.0,322,3407.576,2711.804,6.0,60.6687,False,False,over_20um
1091,3483.88,2707.788,30.0,6342,3507.976,2643.532,36.0,68.8872,False,False,over_20um
1092,3916.604,2710.8,24.0,318,3903.552,2683.692,0.0,38.4863,False,False,over_20um
1093,3540.104,2716.824,30.0,308,3553.156,2662.608,6.0,60.7102,False,False,over_20um
1094,3723.836,2721.844,24.0,333,3747.932,2754.976,6.0,44.7476,False,False,over_20um
1095,3734.88,2733.892,30.0,333,3747.932,2754.976,6.0,34.5093,False,False,over_20um
1096,2590.32,2758.992,24.0,3965,2606.384,2778.068,18.0,25.6505,False,False,over_20um
1097,2609.396,2758.992,24.0,3965,2606.384,2778.068,18.0,20.2229,True,False,over_20um
1098,3760.984,2769.032,24.0,333,3747.932,2754.976,6.0,26.3045,False,False,over_20um
1099,3675.644,2823.248,24.0,342,3672.632,2786.1,12.0,39.1541,False,False,over_20um
1100,3460.788,2882.484,30.0,381,3464.804,2902.564,0.0,36.3226,False,False,over_20um
1101,3499.944,2904.572,24.0,369,3508.98,2879.472,0.0,35.884,False,False,over_20um
1102,3556.168,2939.712,30.0,383,3586.288,2906.58,6.0,50.803,False,False,over_20um
1103,3344.324,2950.756,24.0,397,3365.408,2969.832,12.0,30.8614,False,False,over_20um
1104,3481.872,2979.872,30.0,5202,3486.892,2947.744,30.0,32.5178,False,False,over_20um
1105,3279.064,2999.952,24.0,3994,3293.12,2992.924,24.0,15.7151,True,False,10-20um
1106,3455.768,3009.992,24.0,1691,3479.864,3056.176,12.0,53.4563,False,False,over_20um
1107,3407.576,3026.056,24.0,406,3375.448,3006.98,6.0,41.4741,False,False,over_20um
1108,3391.512,3039.108,24.0,1697,3396.532,3076.256,12.0,39.3596,False,False,over_20um
1109,3347.336,3092.32,24.0,2821,3345.328,3119.428,18.0,27.8366,False,False,over_20um
1110,3336.292,3097.34,24.0,2821,3345.328,3119.428,18.0,24.6075,False,False,over_20um
1111,3347.336,3118.424,24.0,2821,3345.328,3119.428,18.0,6.4063,True,True,6-10um
1112,3235.892,3167.62,24.0,4013,3229.868,3135.492,18.0,33.234,False,False,over_20um
1113,3143.524,3172.64,30.0,442,3163.604,3177.66,6.0,31.6924,False,False,over_20um
1114,3275.048,3188.704,24.0,4013,3229.868,3135.492,18.0,70.0625,False,False,over_20um
1115,2417.632,3291.112,24.0,2852,2401.568,3272.036,18.0,25.6505,True,False,over_20um
1116,2285.104,3332.276,24.0,4044,2326.268,3316.212,24.0,44.1874,True,False,over_20um
1117,2689.716,3777.048,24.0,4139,2689.716,3776.044,18.0,6.0834,True,True,6-10um
1118,3616.408,3901.544,24.0,2976,3616.408,3901.544,18.0,6.0,True,True,6-10um
1119,3202.76,4159.572,24.0,3032,3202.76,4159.572,18.0,6.0,True,True,6-10um
1120,1746.96,4332.26,24.0,3068,1747.964,4333.264,18.0,6.1657,True,True,6-10um
1121,11102.232,4422.62,24.0,4266,11103.236,4422.62,24.0,1.004,True,True,0-3um
1122,1791.136,4550.128,24.0,4310,1791.136,4550.128,18.0,6.0,True,True,6-10um
1123,1692.744,4608.36,24.0,4322,1692.744,4608.36,18.0,6.0,True,True,6-10um
1124,1399.576,4627.436,24.0,4326,1400.58,4627.436,18.0,6.0834,True,True,6-10um
1125,1384.516,4629.444,24.0,4327,1383.512,4630.448,24.0,1.4199,True,True,0-3um
1126,1703.788,4653.54,24.0,3147,1702.784,4653.54,18.0,6.0834,True,True,6-10um
1127,1613.428,4673.62,24.0,4333,1613.428,4673.62,24.0,0.0,True,True,0-3um
1128,1771.056,4682.656,24.0,3157,1784.108,4690.688,18.0,16.4581,False,False,10-20um
1129,1784.108,4690.688,24.0,3157,1784.108,4690.688,18.0,6.0,True,True,6-10um
1130,1546.16,4772.012,24.0,3170,1546.16,4771.008,18.0,6.0834,True,True,6-10um
1131,1426.684,4784.06,30.0,877,1426.684,4786.068,24.0,6.3271,True,True,6-10um
1132,1373.472,4801.128,24.0,4357,1373.472,4801.128,24.0,0.0,True,True,0-3um
1133,1949.768,5074.216,24.0,4417,1949.768,5074.216,24.0,0.0,True,True,0-3um
1134,4396.516,5175.62,24.0,3276,4396.516,5175.62,18.0,6.0,True,True,6-10um
1135,1945.752,5193.692,24.0,4457,1945.752,5193.692,18.0,6.0,True,True,6-10um
1136,1551.18,5204.736,24.0,4464,1551.18,5204.736,24.0,0.0,True,True,0-3um
1137,1433.712,5207.748,24.0,4467,1432.708,5207.748,24.0,1.004,True,True,0-3um
1138,8434.604,5268.992,24.0,3301,8434.604,5268.992,24.0,0.0,True,True,0-3um
1139,4465.792,5315.176,24.0,3318,4465.792,5315.176,18.0,6.0,True,True,6-10um
1140,1542.144,5510.956,24.0,3370,1542.144,5510.956,24.0,0.0,True,True,0-3um
1141,1869.448,5727.82,24.0,4639,1869.448,5727.82,24.0,0.0,True,True,0-3um
1142,11167.492,5765.972,24.0,4664,11167.492,5765.972,24.0,0.0,True,True,0-3um
1143,4780.044,5940.668,24.0,4737,4780.044,5940.668,18.0,6.0,True,True,6-10um
1144,10751.836,6056.128,24.0,4788,10751.836,6056.128,24.0,0.0,True,True,0-3um
1145,1788.124,6211.748,24.0,4858,1788.124,6211.748,24.0,0.0,True,True,0-3um
1146,10421.52,6383.432,24.0,4945,10421.52,6382.428,24.0,1.004,True,True,0-3um
1147,3048.144,6925.592,24.0,5002,3048.144,6925.592,24.0,0.0,True,True,0-3um
1148,7776.984,1361.424,30.0,3761,7777.988,1361.424,30.0,1.004,True,True,0-3um
1149,5077.228,1460.82,30.0,5008,5077.228,1460.82,30.0,0.0,True,True,0-3um
1150,4425.632,1533.108,30.0,5014,4550.128,1616.44,30.0,149.8115,True,False,over_20um
1151,4341.296,1551.18,36.0,3771,4281.056,1678.688,18.0,142.1659,False,False,over_20um
1152,4335.272,1584.312,30.0,3771,4281.056,1678.688,18.0,109.4998,False,False,over_20um
1153,4213.788,1639.532,36.0,3770,4151.54,1651.58,18.0,65.9088,False,False,over_20um
1154,4183.668,1663.628,30.0,3770,4151.54,1651.58,18.0,36.3506,False,False,over_20um
1155,4088.288,1677.684,36.0,5019,4140.496,1651.58,30.0,58.6779,False,False,over_20um
1156,4110.376,1697.764,36.0,1469,4136.48,1704.792,6.0,40.3833,False,False,over_20um
1157,4040.096,1716.84,36.0,1469,4136.48,1704.792,6.0,101.6613,False,False,over_20um
1158,4079.252,1759.008,36.0,1469,4136.48,1704.792,6.0,84.347,False,False,over_20um
1159,3976.844,1768.044,36.0,7434,3936.684,1832.3,6.0,81.4964,False,False,over_20um
1160,4252.944,1787.12,36.0,5030,4253.948,1788.124,30.0,6.1657,True,True,6-10um
1161,3965.8,1815.232,36.0,7434,3936.684,1832.3,6.0,45.1559,False,False,over_20um
1162,4056.16,1815.232,30.0,7434,3936.684,1832.3,6.0,123.0521,False,False,over_20um
1163,5627.42,1815.232,30.0,5033,5627.42,1815.232,30.0,0.0,True,True,0-3um
1164,3839.296,1825.272,30.0,6193,3833.272,1827.28,36.0,8.7362,False,False,6-10um
1165,4069.212,1866.436,30.0,2614,4120.416,1965.832,18.0,112.4518,False,False,over_20um
1166,4041.1,1888.524,36.0,2614,4120.416,1965.832,18.0,112.2121,False,False,over_20um
1167,3431.672,1898.564,30.0,1483,3302.156,1923.664,12.0,133.1481,False,False,over_20um
1168,3810.18,1908.604,30.0,5045,3807.168,1907.6,24.0,6.7882,True,True,6-10um
1169,3762.992,1916.636,30.0,2609,3771.024,1931.696,18.0,20.8642,False,False,over_20um
1170,4002.948,1922.66,30.0,3793,3937.688,2012.016,18.0,111.2985,False,False,over_20um
1171,3422.636,1928.684,36.0,1483,3302.156,1923.664,12.0,122.9497,False,False,over_20um
1172,3345.328,1928.684,30.0,1483,3302.156,1923.664,12.0,47.0428,False,False,over_20um
1173,3526.048,1928.684,36.0,5049,3585.284,1977.88,30.0,77.2344,False,False,over_20um
1174,4005.96,1936.716,36.0,3793,3937.688,2012.016,18.0,103.2238,False,False,over_20um
1175,3485.888,1934.708,30.0,1493,3530.064,2006.996,12.0,86.6087,False,False,over_20um
1176,3515.004,1937.72,30.0,1493,3530.064,2006.996,12.0,73.1435,False,False,over_20um
1177,3694.72,1942.74,36.0,6202,3710.784,1927.68,30.0,22.8223,False,False,over_20um
1178,3637.492,1944.748,36.0,2613,3606.368,1953.784,18.0,37.0723,False,False,over_20um
1179,3357.376,1946.756,36.0,1483,3302.156,1923.664,12.0,64.4863,False,False,over_20um
1180,3708.776,1947.76,36.0,6202,3710.784,1927.68,30.0,21.0532,False,False,over_20um
1181,3334.284,1963.824,36.0,1483,3302.156,1923.664,12.0,56.7542,False,False,over_20um
1182,4076.24,1965.832,30.0,2614,4120.416,1965.832,18.0,45.7768,False,False,over_20um
1183,3472.836,1965.832,36.0,1493,3530.064,2006.996,12.0,74.4682,False,False,over_20um
1184,3608.376,1973.864,30.0,5049,3585.284,1977.88,30.0,23.4386,True,False,over_20um
1185,2971.84,1981.896,30.0,31,2952.764,2001.976,6.0,36.6483,False,False,over_20um
1186,3654.56,1999.968,36.0,2620,3625.444,2021.052,12.0,43.2236,False,False,over_20um
1187,3329.264,1999.968,30.0,2617,3273.04,1975.872,12.0,63.7633,False,False,over_20um
1188,4053.148,2000.972,36.0,3791,4104.352,2010.008,24.0,53.362,False,False,over_20um
1189,3740.904,2001.976,30.0,1491,3746.928,1996.956,12.0,19.6339,True,False,10-20um
1190,3770.02,2003.984,30.0,1491,3746.928,1996.956,12.0,30.1104,False,False,over_20um
1191,3296.132,2023.06,30.0,6211,3242.92,2020.048,30.0,53.2972,True,False,over_20um
1192,3416.612,2027.076,36.0,41,3442.716,2095.348,0.0,81.4769,False,False,over_20um
1193,3330.268,2036.112,30.0,3818,3362.396,2109.404,18.0,80.9193,False,False,over_20um
1194,3342.316,2043.14,30.0,3818,3362.396,2109.404,18.0,70.2718,False,False,over_20um
1195,4090.296,2045.148,36.0,38,4082.264,2068.24,6.0,38.7008,False,False,over_20um
1196,3321.232,2055.188,36.0,3818,3362.396,2109.404,18.0,70.412,False,False,over_20um
1197,4004.956,2062.216,36.0,8015,4009.976,2064.224,36.0,5.4067,True,True,3-6um
1198,4091.3,2062.216,30.0,38,4082.264,2068.24,6.0,26.3427,False,False,over_20um
1199,4062.184,2080.288,30.0,38,4082.264,2068.24,6.0,33.5315,False,False,over_20um
1200,3306.172,2078.28,30.0,3818,3362.396,2109.404,18.0,65.3746,False,False,over_20um
1201,3824.236,2084.304,36.0,6221,3837.288,2071.252,36.0,18.4583,True,False,10-20um
1202,3972.828,2102.376,36.0,3815,3949.736,2094.344,24.0,27.2352,False,False,over_20um
1203,4114.392,2119.444,30.0,6229,4148.528,2118.44,36.0,34.6738,True,False,over_20um
1204,4052.144,2122.456,36.0,6240,4030.056,2142.536,36.0,29.8511,False,False,over_20um
1205,5599.308,2126.472,30.0,3820,5599.308,2126.472,24.0,6.0,True,True,6-10um
1206,4056.16,2143.54,36.0,6240,4030.056,2142.536,36.0,26.1233,False,False,over_20um
1207,4109.372,2141.532,36.0,3837,4114.392,2180.688,18.0,43.3866,False,False,over_20um
1208,3392.516,2147.556,36.0,2637,3434.684,2136.512,18.0,47.1605,False,False,over_20um
1209,3436.692,2154.584,36.0,5076,3445.728,2167.636,30.0,16.9707,True,False,10-20um
1210,3783.072,2156.592,36.0,3834,3801.144,2165.628,30.0,21.0772,False,False,over_20um
1211,4064.192,2162.616,30.0,6240,4030.056,2142.536,36.0,40.0559,False,False,over_20um
1212,3545.124,2207.796,30.0,5088,3546.128,2207.796,36.0,6.0834,True,True,6-10um
1213,4019.012,2211.812,36.0,5082,3999.936,2189.724,30.0,29.7955,True,False,over_20um
1214,3418.62,2216.832,30.0,3844,3399.544,2202.776,24.0,24.4431,False,False,over_20um
1215,4030.056,2224.864,36.0,2655,4028.048,2195.748,12.0,37.7859,False,False,over_20um
1216,3398.54,2228.88,36.0,3844,3399.544,2202.776,24.0,28.7476,False,False,over_20um
1217,3570.224,2229.884,30.0,3851,3581.268,2233.9,24.0,13.1946,True,False,10-20um
1218,4126.44,2237.916,30.0,3837,4114.392,2180.688,18.0,59.7009,False,False,over_20um
1219,3995.92,2239.924,36.0,6259,3974.836,2239.924,36.0,21.084,True,False,over_20um
1220,3390.508,2243.94,30.0,3844,3399.544,2202.776,24.0,42.5691,False,False,over_20um
1221,3403.56,2280.084,36.0,129,3402.556,2284.1,0.0,36.2372,False,False,over_20um
1222,4078.248,2286.108,30.0,6275,4032.064,2309.2,36.0,51.9827,False,False,over_20um
1223,3457.776,2287.112,30.0,5100,3460.788,2273.056,36.0,15.577,True,False,10-20um
1224,3864.396,2295.144,30.0,2673,3867.408,2286.108,18.0,15.3206,True,False,10-20um
1225,3409.584,2298.156,30.0,129,3402.556,2284.1,0.0,33.8669,False,False,over_20um
1226,3933.672,2298.156,30.0,2676,3945.72,2294.14,18.0,17.4723,True,False,10-20um
1227,3427.656,2319.24,36.0,129,3402.556,2284.1,0.0,56.2213,False,False,over_20um
1228,3469.824,2325.264,30.0,6279,3488.9,2321.248,30.0,19.4942,True,False,10-20um
1229,4043.108,2332.292,36.0,6275,4032.064,2309.2,36.0,25.5971,False,False,over_20um
1230,3966.804,2351.368,36.0,5113,3935.68,2331.288,24.0,38.9347,False,False,over_20um
1231,2532.088,2359.4,36.0,5119,2531.084,2359.4,30.0,6.0834,True,True,6-10um
1232,3731.868,2359.4,30.0,3894,3736.888,2369.44,36.0,12.728,True,False,10-20um
1233,3427.656,2379.48,30.0,1582,3444.724,2414.62,12.0,43.0132,False,False,over_20um
1234,4003.952,2383.496,36.0,2710,3953.752,2411.608,18.0,60.2854,False,False,over_20um
1235,3395.528,2404.58,30.0,3909,3371.432,2416.628,24.0,27.6002,False,False,over_20um
1236,3827.248,2403.576,36.0,5130,3823.232,2421.648,24.0,22.0619,True,False,over_20um
1237,3678.656,2428.676,36.0,3911,3697.732,2425.664,24.0,22.7369,False,False,over_20um
1238,3441.712,2441.728,30.0,6319,3431.672,2457.792,36.0,19.8709,False,False,10-20um
1239,3459.784,2443.736,36.0,5140,3464.804,2463.816,30.0,21.5501,True,False,over_20um
1240,3415.608,2451.768,36.0,6319,3431.672,2457.792,36.0,17.1564,False,False,10-20um
1241,3987.888,2460.804,30.0,2710,3953.752,2411.608,18.0,61.0697,False,False,over_20um
1242,3458.78,2484.9,30.0,5140,3464.804,2463.816,30.0,21.9277,False,False,over_20um
1243,3432.676,2499.96,30.0,6319,3431.672,2457.792,36.0,42.6046,False,False,over_20um
1244,3916.604,2522.048,36.0,259,3921.624,2537.108,0.0,39.3447,False,False,over_20um
1245,3617.412,2530.08,36.0,3939,3626.448,2562.208,24.0,35.4663,False,False,over_20um
1246,3633.476,2543.132,30.0,3939,3626.448,2562.208,24.0,21.1964,True,False,over_20um
1247,3438.7,2580.28,30.0,6337,3394.524,2602.368,30.0,49.3903,False,False,over_20um
1248,3396.532,2586.304,30.0,6337,3394.524,2602.368,30.0,16.189,False,False,10-20um
1249,3609.38,2600.36,30.0,1631,3617.412,2591.324,18.0,17.0342,True,False,10-20um
1250,3473.84,2626.464,30.0,1639,3489.904,2610.4,6.0,33.047,False,False,over_20um
1251,3434.684,2657.588,36.0,322,3407.576,2711.804,6.0,67.633,False,False,over_20um
1252,3928.652,2659.596,36.0,312,3957.768,2665.62,0.0,46.6908,False,False,over_20um
1253,5785.048,2658.592,30.0,3954,5786.052,2658.592,24.0,6.0834,True,True,6-10um
1254,3610.384,2661.604,30.0,306,3593.316,2657.588,6.0,29.7228,False,False,over_20um
1255,3474.844,2662.608,30.0,6342,3507.976,2643.532,36.0,38.6991,False,False,over_20um
1256,3413.6,2671.644,36.0,322,3407.576,2711.804,6.0,50.4888,False,False,over_20um
1257,3781.064,2678.672,30.0,327,3782.068,2739.916,0.0,68.2044,False,False,over_20um
1258,10879.344,2683.692,30.0,5172,10879.344,2683.692,30.0,0.0,True,True,0-3um
1259,3520.024,2691.724,30.0,6347,3534.08,2654.576,36.0,40.169,False,False,over_20um
1260,3592.312,2692.728,30.0,314,3588.296,2667.628,0.0,39.321,False,False,over_20um
1261,3496.932,2723.852,36.0,6347,3534.08,2654.576,36.0,78.6075,False,False,over_20um
1262,3467.816,2738.912,30.0,5181,3423.64,2761.0,24.0,49.7534,False,False,over_20um
1263,3652.552,2739.916,30.0,342,3672.632,2786.1,12.0,53.4805,False,False,over_20um
1264,3864.396,2751.964,30.0,320,3890.5,2690.72,0.0,73.0222,False,False,over_20um
1265,3679.66,2812.204,30.0,342,3672.632,2786.1,12.0,32.4779,False,False,over_20um
1266,3555.164,2816.22,30.0,351,3578.256,2827.264,18.0,28.2703,False,False,over_20um
1267,3681.668,2838.308,30.0,1669,3712.792,2876.46,6.0,54.7748,False,False,over_20um
1268,3637.492,2881.48,30.0,370,3629.46,2878.468,0.0,31.2023,False,False,over_20um
1269,3533.076,2882.484,30.0,373,3548.136,2886.5,12.0,23.8103,False,False,over_20um
1270,6004.924,2898.548,30.0,3981,6004.924,2898.548,30.0,0.0,True,True,0-3um
1271,3357.376,2935.696,30.0,397,3365.408,2969.832,12.0,39.418,False,False,over_20um
1272,3412.596,3059.188,30.0,1697,3396.532,3076.256,12.0,29.5528,False,False,over_20um
1273,3397.536,3064.208,30.0,1697,3396.532,3076.256,12.0,21.6832,False,False,over_20um
1274,3275.048,3087.3,36.0,1700,3233.884,3082.28,6.0,51.1828,False,False,over_20um
1275,3237.9,3115.412,30.0,4013,3229.868,3135.492,18.0,24.733,False,False,over_20um
1276,3227.86,3126.456,36.0,4013,3229.868,3135.492,18.0,20.2406,False,False,over_20um
1277,3263.0,3142.52,30.0,4013,3229.868,3135.492,18.0,35.9322,False,False,over_20um
1278,3232.88,3141.516,30.0,4013,3229.868,3135.492,18.0,13.7608,True,False,10-20um
1279,3088.304,3187.7,30.0,1724,3113.404,3250.952,6.0,72.1583,False,False,over_20um
1280,3181.676,3196.736,30.0,442,3163.604,3177.66,6.0,35.5878,False,False,over_20um
1281,3214.808,3237.9,30.0,4027,3214.808,3237.9,24.0,6.0,True,True,6-10um
1282,1986.916,3536.088,30.0,5275,1986.916,3535.084,30.0,1.004,True,True,0-3um
1283,2068.24,3580.264,30.0,5285,2067.236,3579.26,30.0,1.4199,True,True,0-3um
1284,2003.984,3591.308,30.0,4100,2003.984,3591.308,24.0,6.0,True,True,6-10um
1285,2587.308,3744.92,30.0,1835,2595.34,3746.928,6.0,25.3879,True,False,over_20um
1286,2525.06,3793.112,30.0,5331,2524.056,3794.116,30.0,1.4199,True,True,0-3um
1287,3841.304,3861.384,30.0,5340,3841.304,3861.384,30.0,0.0,True,True,0-3um
1288,3523.036,3995.92,30.0,4181,3522.032,3994.916,30.0,1.4199,True,True,0-3um
1289,3466.812,3998.932,30.0,4183,3466.812,3998.932,30.0,0.0,True,True,0-3um
1290,1250.984,4154.552,30.0,5395,1250.984,4154.552,30.0,0.0,True,True,0-3um
1291,1885.512,4200.736,30.0,5401,1885.512,4201.74,30.0,1.004,True,True,0-3um
1292,1837.32,4437.68,30.0,5454,1836.316,4437.68,30.0,1.004,True,True,0-3um
